bioguide_id,chamber,congress,stateCode,startYear,endYear,district
P000048,House of Representatives,119,TX,2025,2027,11.0
V000134,House of Representatives,117,TX,2021,2023,24.0
V000134,House of Representatives,118,TX,2023,2025,24.0
V000134,House of Representatives,119,TX,2025,2027,24.0
E000071,House of Representatives,117,TX,2021,2023,6.0
E000071,House of Representatives,118,TX,2023,2025,6.0
E000071,House of Representatives,119,TX,2025,2027,6.0
C001131,House of Representatives,118,TX,2023,2025,35.0
C001131,House of Representatives,119,TX,2025,2027,35.0
C001130,House of Representatives,118,TX,2023,2025,30.0
C001130,House of Representatives,119,TX,2025,2027,30.0
D000594,House of Representatives,118,TX,2023,2025,15.0
D000594,House of Representatives,119,TX,2025,2027,15.0
H001095,House of Representatives,118,TX,2023,2025,38.0
H001095,House of Representatives,119,TX,2025,2027,38.0
L000603,House of Representatives,118,TX,2023,2025,8.0
L000603,House of Representatives,119,TX,2025,2027,8.0
M001224,House of Representatives,118,TX,2023,2025,1.0
M001224,House of Representatives,119,TX,2025,2027,1.0
S001224,House of Representatives,118,TX,2023,2025,3.0
S001224,House of Representatives,119,TX,2025,2027,3.0
G000603,House of Representatives,119,TX,2025,2027,26.0
G000601,House of Representatives,119,TX,2025,2027,12.0
J000310,House of Representatives,119,TX,2025,2027,32.0
T000489,House of Representatives,119,TX,2025,2025,18.0
D000399,House of Representatives,104,TX,1995,1997,10.0
D000399,House of Representatives,105,TX,1997,1999,10.0
D000399,House of Representatives,106,TX,1999,2001,10.0
D000399,House of Representatives,107,TX,2001,2003,10.0
D000399,House of Representatives,108,TX,2003,2005,10.0
D000399,House of Representatives,109,TX,2005,2007,25.0
D000399,House of Representatives,110,TX,2007,2009,25.0
D000399,House of Representatives,111,TX,2009,2011,25.0
D000399,House of Representatives,112,TX,2011,2013,25.0
D000399,House of Representatives,113,TX,2013,2015,35.0
D000399,House of Representatives,114,TX,2015,2017,35.0
D000399,House of Representatives,115,TX,2017,2019,35.0
D000399,House of Representatives,116,TX,2019,2021,35.0
D000399,House of Representatives,117,TX,2021,2023,35.0
D000399,House of Representatives,118,TX,2023,2025,37.0
D000399,House of Representatives,119,TX,2025,2027,37.0
S000250,House of Representatives,105,TX,1997,1999,5.0
S000250,House of Representatives,106,TX,1999,2001,5.0
S000250,House of Representatives,107,TX,2001,2003,5.0
S000250,House of Representatives,108,TX,2003,2005,32.0
S000250,House of Representatives,109,TX,2005,2007,32.0
S000250,House of Representatives,110,TX,2007,2009,32.0
S000250,House of Representatives,111,TX,2009,2011,32.0
S000250,House of Representatives,112,TX,2011,2013,32.0
S000250,House of Representatives,113,TX,2013,2015,32.0
S000250,House of Representatives,114,TX,2015,2017,32.0
S000250,House of Representatives,115,TX,2017,2019,32.0
S000250,House of Representatives,117,TX,2021,2023,17.0
S000250,House of Representatives,118,TX,2023,2025,17.0
S000250,House of Representatives,119,TX,2025,2027,17.0
M001213,House of Representatives,117,UT,2021,2023,1.0
M001213,House of Representatives,118,UT,2023,2025,1.0
M001213,House of Representatives,119,UT,2025,2027,1.0
O000086,House of Representatives,117,UT,2021,2023,4.0
O000086,House of Representatives,118,UT,2023,2025,4.0
O000086,House of Representatives,119,UT,2025,2027,4.0
M001228,House of Representatives,118,UT,2023,2025,2.0
M001228,House of Representatives,119,UT,2025,2027,2.0
K000403,House of Representatives,119,UT,2025,2027,3.0
B001318,House of Representatives,118,VT,2023,2025,
B001318,House of Representatives,119,VT,2025,2027,
P000610,House of Representatives,114,VI,2015,2017,
P000610,House of Representatives,115,VI,2017,2019,
P000610,House of Representatives,116,VI,2019,2021,
P000610,House of Representatives,117,VI,2021,2023,
P000610,House of Representatives,118,VI,2023,2025,
P000610,House of Representatives,119,VI,2025,2027,
W000804,House of Representatives,110,VA,2007,2009,1.0
W000804,House of Representatives,111,VA,2009,2011,1.0
W000804,House of Representatives,112,VA,2011,2013,1.0
W000804,House of Representatives,113,VA,2013,2015,1.0
W000804,House of Representatives,114,VA,2015,2017,1.0
W000804,House of Representatives,115,VA,2017,2019,1.0
W000804,House of Representatives,116,VA,2019,2021,1.0
W000804,House of Representatives,117,VA,2021,2023,1.0
W000804,House of Representatives,118,VA,2023,2025,1.0
W000804,House of Representatives,119,VA,2025,2027,1.0
C001078,House of Representatives,111,VA,2009,2011,11.0
C001078,House of Representatives,112,VA,2011,2013,11.0
C001078,House of Representatives,113,VA,2013,2015,11.0
C001078,House of Representatives,114,VA,2015,2017,11.0
C001078,House of Representatives,115,VA,2017,2019,11.0
C001078,House of Representatives,116,VA,2019,2021,11.0
C001078,House of Representatives,117,VA,2021,2023,11.0
C001078,House of Representatives,118,VA,2023,2025,11.0
C001078,House of Representatives,119,VA,2025,2025,11.0
G000568,House of Representatives,112,VA,2011,2013,9.0
G000568,House of Representatives,113,VA,2013,2015,9.0
G000568,House of Representatives,114,VA,2015,2017,9.0
G000568,House of Representatives,115,VA,2017,2019,9.0
G000568,House of Representatives,116,VA,2019,2021,9.0
G000568,House of Representatives,117,VA,2021,2023,9.0
G000568,House of Representatives,118,VA,2023,2025,9.0
G000568,House of Representatives,119,VA,2025,2027,9.0
B001292,House of Representatives,114,VA,2015,2017,8.0
B001292,House of Representatives,115,VA,2017,2019,8.0
B001292,House of Representatives,116,VA,2019,2021,8.0
B001292,House of Representatives,117,VA,2021,2023,8.0
B001292,House of Representatives,118,VA,2023,2025,8.0
B001292,House of Representatives,119,VA,2025,2027,8.0
C001118,House of Representatives,116,VA,2019,2021,6.0
C001118,House of Representatives,117,VA,2021,2023,6.0
C001118,House of Representatives,118,VA,2023,2025,6.0
C001118,House of Representatives,119,VA,2025,2027,6.0
K000399,House of Representatives,118,VA,2023,2025,2.0
K000399,House of Representatives,119,VA,2025,2027,2.0
M001227,House of Representatives,118,VA,2023,2025,4.0
M001227,House of Representatives,119,VA,2025,2027,4.0
M001239,House of Representatives,119,VA,2025,2027,5.0
S001230,House of Representatives,119,VA,2025,2027,10.0
V000138,House of Representatives,119,VA,2025,2027,7.0
W000831,House of Representatives,119,VA,2025,2027,11.0
S000185,House of Representatives,103,VA,1993,1995,3.0
S000185,House of Representatives,104,VA,1995,1997,3.0
S000185,House of Representatives,105,VA,1997,1999,3.0
S000185,House of Representatives,106,VA,1999,2001,3.0
S000185,House of Representatives,107,VA,2001,2003,3.0
S000185,House of Representatives,108,VA,2003,2005,3.0
S000185,House of Representatives,109,VA,2005,2007,3.0
S000185,House of Representatives,110,VA,2007,2009,3.0
S000185,House of Representatives,111,VA,2009,2011,3.0
S000185,House of Representatives,112,VA,2011,2013,3.0
S000185,House of Representatives,113,VA,2013,2015,3.0
S000185,House of Representatives,114,VA,2015,2017,3.0
S000185,House of Representatives,115,VA,2017,2019,3.0
S000185,House of Representatives,116,VA,2019,2021,3.0
S000185,House of Representatives,117,VA,2021,2023,3.0
S000185,House of Representatives,118,VA,2023,2025,3.0
S000185,House of Representatives,119,VA,2025,2027,3.0
L000560,House of Representatives,107,WA,2001,2003,2.0
L000560,House of Representatives,108,WA,2003,2005,2.0
L000560,House of Representatives,109,WA,2005,2007,2.0
L000560,House of Representatives,110,WA,2007,2009,2.0
L000560,House of Representatives,111,WA,2009,2011,2.0
L000560,House of Representatives,112,WA,2011,2013,2.0
L000560,House of Representatives,113,WA,2013,2015,2.0
L000560,House of Representatives,114,WA,2015,2017,2.0
L000560,House of Representatives,115,WA,2017,2019,2.0
L000560,House of Representatives,116,WA,2019,2021,2.0
L000560,House of Representatives,117,WA,2021,2023,2.0
L000560,House of Representatives,118,WA,2023,2025,2.0
L000560,House of Representatives,119,WA,2025,2027,2.0
N000189,House of Representatives,114,WA,2015,2017,4.0
N000189,House of Representatives,115,WA,2017,2019,4.0
N000189,House of Representatives,116,WA,2019,2021,4.0
N000189,House of Representatives,117,WA,2021,2023,4.0
N000189,House of Representatives,118,WA,2023,2025,4.0
N000189,House of Representatives,119,WA,2025,2027,4.0
J000298,House of Representatives,115,WA,2017,2019,7.0
J000298,House of Representatives,116,WA,2019,2021,7.0
J000298,House of Representatives,117,WA,2021,2023,7.0
J000298,House of Representatives,118,WA,2023,2025,7.0
J000298,House of Representatives,119,WA,2025,2027,7.0
S001216,House of Representatives,116,WA,2019,2021,8.0
S001216,House of Representatives,117,WA,2021,2023,8.0
S001216,House of Representatives,118,WA,2023,2025,8.0
S001216,House of Representatives,119,WA,2025,2027,8.0
S001159,House of Representatives,117,WA,2021,2023,10.0
S001159,House of Representatives,118,WA,2023,2025,10.0
S001159,House of Representatives,119,WA,2025,2027,10.0
G000600,House of Representatives,118,WA,2023,2025,3.0
G000600,House of Representatives,119,WA,2025,2027,3.0
B001322,House of Representatives,119,WA,2025,2027,5.0
R000621,House of Representatives,119,WA,2025,2027,6.0
S000510,House of Representatives,105,WA,1997,1999,9.0
S000510,House of Representatives,106,WA,1999,2001,9.0
S000510,House of Representatives,107,WA,2001,2003,9.0
S000510,House of Representatives,108,WA,2003,2005,9.0
S000510,House of Representatives,109,WA,2005,2007,9.0
S000510,House of Representatives,110,WA,2007,2009,9.0
S000510,House of Representatives,111,WA,2009,2011,9.0
S000510,House of Representatives,112,WA,2011,2013,9.0
S000510,House of Representatives,113,WA,2013,2015,9.0
S000510,House of Representatives,114,WA,2015,2017,9.0
S000510,House of Representatives,115,WA,2017,2019,9.0
S000510,House of Representatives,116,WA,2019,2021,9.0
S000510,House of Representatives,117,WA,2021,2023,9.0
S000510,House of Representatives,118,WA,2023,2025,9.0
S000510,House of Representatives,119,WA,2025,2027,9.0
D000617,House of Representatives,112,WA,2012,2013,1.0
D000617,House of Representatives,113,WA,2013,2015,1.0
D000617,House of Representatives,114,WA,2015,2017,1.0
D000617,House of Representatives,115,WA,2017,2019,1.0
D000617,House of Representatives,116,WA,2019,2021,1.0
D000617,House of Representatives,117,WA,2021,2023,1.0
D000617,House of Representatives,118,WA,2023,2025,1.0
D000617,House of Representatives,119,WA,2025,2027,1.0
M001205,House of Representatives,116,WV,2019,2021,3.0
M001205,House of Representatives,117,WV,2021,2023,3.0
M001205,House of Representatives,118,WV,2023,2025,1.0
M001205,House of Representatives,119,WV,2025,2027,1.0
M001235,House of Representatives,119,WV,2025,2027,2.0
M001160,House of Representatives,109,WI,2005,2007,4.0
M001160,House of Representatives,110,WI,2007,2009,4.0
M001160,House of Representatives,111,WI,2009,2011,4.0
M001160,House of Representatives,112,WI,2011,2013,4.0
M001160,House of Representatives,113,WI,2013,2015,4.0
M001160,House of Representatives,114,WI,2015,2017,4.0
M001160,House of Representatives,115,WI,2017,2019,4.0
M001160,House of Representatives,116,WI,2019,2021,4.0
M001160,House of Representatives,117,WI,2021,2023,4.0
M001160,House of Representatives,118,WI,2023,2025,4.0
M001160,House of Representatives,119,WI,2025,2027,4.0
P000607,House of Representatives,113,WI,2013,2015,2.0
P000607,House of Representatives,114,WI,2015,2017,2.0
P000607,House of Representatives,115,WI,2017,2019,2.0
P000607,House of Representatives,116,WI,2019,2021,2.0
P000607,House of Representatives,117,WI,2021,2023,2.0
P000607,House of Representatives,118,WI,2023,2025,2.0
P000607,House of Representatives,119,WI,2025,2027,2.0
G000576,House of Representatives,114,WI,2015,2017,6.0
G000576,House of Representatives,115,WI,2017,2019,6.0
G000576,House of Representatives,116,WI,2019,2021,6.0
G000576,House of Representatives,117,WI,2021,2023,6.0
G000576,House of Representatives,118,WI,2023,2025,6.0
G000576,House of Representatives,119,WI,2025,2027,6.0
S001213,House of Representatives,116,WI,2019,2021,1.0
S001213,House of Representatives,117,WI,2021,2023,1.0
S001213,House of Representatives,118,WI,2023,2025,1.0
S001213,House of Representatives,119,WI,2025,2027,1.0
T000165,House of Representatives,116,WI,2020,2021,7.0
T000165,House of Representatives,117,WI,2021,2023,7.0
T000165,House of Representatives,118,WI,2023,2025,7.0
T000165,House of Representatives,119,WI,2025,2027,7.0
F000471,House of Representatives,117,WI,2021,2023,5.0
F000471,House of Representatives,118,WI,2023,2025,5.0
F000471,House of Representatives,119,WI,2025,2027,5.0
V000135,House of Representatives,118,WI,2023,2025,3.0
V000135,House of Representatives,119,WI,2025,2027,3.0
W000829,House of Representatives,118,WI,2024,2025,8.0
W000829,House of Representatives,119,WI,2025,2027,8.0
H001096,House of Representatives,118,WY,2023,2025,
H001096,House of Representatives,119,WY,2025,2027,
T000278,Senate,117,AL,2021,2023,
T000278,Senate,118,AL,2023,2025,
T000278,Senate,119,AL,2025,2027,
B001319,Senate,118,AL,2023,2025,
B001319,Senate,119,AL,2025,2027,
M001153,Senate,107,AK,2002,2003,
M001153,Senate,108,AK,2003,2005,
M001153,Senate,109,AK,2005,2007,
M001153,Senate,110,AK,2007,2009,
M001153,Senate,111,AK,2009,2011,
M001153,Senate,112,AK,2011,2013,
M001153,Senate,113,AK,2013,2015,
M001153,Senate,114,AK,2015,2017,
M001153,Senate,115,AK,2017,2019,
M001153,Senate,116,AK,2019,2021,
M001153,Senate,117,AK,2021,2023,
M001153,Senate,118,AK,2023,2025,
M001153,Senate,119,AK,2025,2027,
S001198,Senate,114,AK,2015,2017,
S001198,Senate,115,AK,2017,2019,
S001198,Senate,116,AK,2019,2021,
S001198,Senate,117,AK,2021,2023,
S001198,Senate,118,AK,2023,2025,
S001198,Senate,119,AK,2025,2027,
G000574,House of Representatives,114,AZ,2015,2017,7.0
G000574,House of Representatives,115,AZ,2017,2019,7.0
G000574,House of Representatives,116,AZ,2019,2021,7.0
G000574,House of Representatives,117,AZ,2021,2023,7.0
G000574,House of Representatives,118,AZ,2023,2025,3.0
G000574,Senate,119,AZ,2025,2027,
K000377,Senate,116,AZ,2020,2021,
K000377,Senate,117,AZ,2021,2023,
K000377,Senate,118,AZ,2023,2025,
K000377,Senate,119,AZ,2025,2027,
B001236,House of Representatives,107,AR,2001,2003,3.0
B001236,House of Representatives,108,AR,2003,2005,3.0
B001236,House of Representatives,109,AR,2005,2007,3.0
B001236,House of Representatives,110,AR,2007,2009,3.0
B001236,House of Representatives,111,AR,2009,2011,3.0
B001236,Senate,112,AR,2011,2013,
B001236,Senate,113,AR,2013,2015,
B001236,Senate,114,AR,2015,2017,
B001236,Senate,115,AR,2017,2019,
B001236,Senate,116,AR,2019,2021,
B001236,Senate,117,AR,2021,2023,
B001236,Senate,118,AR,2023,2025,
B001236,Senate,119,AR,2025,2027,
C001095,House of Representatives,113,AR,2013,2015,4.0
C001095,Senate,114,AR,2015,2017,
C001095,Senate,115,AR,2017,2019,
C001095,Senate,116,AR,2019,2021,
C001095,Senate,117,AR,2021,2023,
C001095,Senate,118,AR,2023,2025,
C001095,Senate,119,AR,2025,2027,
S001150,House of Representatives,107,CA,2001,2003,27.0
S001150,House of Representatives,108,CA,2003,2005,29.0
S001150,House of Representatives,109,CA,2005,2007,29.0
S001150,House of Representatives,110,CA,2007,2009,29.0
S001150,House of Representatives,111,CA,2009,2011,29.0
S001150,House of Representatives,112,CA,2011,2013,29.0
S001150,House of Representatives,113,CA,2013,2015,28.0
S001150,House of Representatives,114,CA,2015,2017,28.0
S001150,House of Representatives,115,CA,2017,2019,28.0
S001150,House of Representatives,116,CA,2019,2021,28.0
S001150,House of Representatives,117,CA,2021,2023,28.0
S001150,House of Representatives,118,CA,2023,2024,28.0
S001150,Senate,118,CA,2024,2025,
S001150,Senate,119,CA,2025,2027,
P000145,Senate,117,CA,2021,2023,
P000145,Senate,118,CA,2023,2025,
P000145,Senate,119,CA,2025,2027,
B001267,Senate,111,CO,2009,2011,
B001267,Senate,112,CO,2011,2013,
B001267,Senate,113,CO,2013,2015,
B001267,Senate,114,CO,2015,2017,
B001267,Senate,115,CO,2017,2019,
B001267,Senate,116,CO,2019,2021,
B001267,Senate,117,CO,2021,2023,
B001267,Senate,118,CO,2023,2025,
B001267,Senate,119,CO,2025,2027,
H000273,Senate,117,CO,2021,2023,
H000273,Senate,118,CO,2023,2025,
H000273,Senate,119,CO,2025,2027,
M001169,House of Representatives,110,CT,2007,2009,5.0
M001169,House of Representatives,111,CT,2009,2011,5.0
M001169,House of Representatives,112,CT,2011,2013,5.0
M001169,Senate,113,CT,2013,2015,
M001169,Senate,114,CT,2015,2017,
M001169,Senate,115,CT,2017,2019,
M001169,Senate,116,CT,2019,2021,
M001169,Senate,117,CT,2021,2023,
M001169,Senate,118,CT,2023,2025,
M001169,Senate,119,CT,2025,2027,
B001277,Senate,112,CT,2011,2013,
B001277,Senate,113,CT,2013,2015,
B001277,Senate,114,CT,2015,2017,
B001277,Senate,115,CT,2017,2019,
B001277,Senate,116,CT,2019,2021,
B001277,Senate,117,CT,2021,2023,
B001277,Senate,118,CT,2023,2025,
B001277,Senate,119,CT,2025,2027,
B001303,House of Representatives,115,DE,2017,2019,
B001303,House of Representatives,116,DE,2019,2021,
B001303,House of Representatives,117,DE,2021,2023,
B001303,House of Representatives,118,DE,2023,2025,
B001303,Senate,119,DE,2025,2027,
C001088,Senate,111,DE,2010,2011,
C001088,Senate,112,DE,2011,2013,
C001088,Senate,113,DE,2013,2015,
C001088,Senate,114,DE,2015,2017,
C001088,Senate,115,DE,2017,2019,
C001088,Senate,116,DE,2019,2021,
C001088,Senate,117,DE,2021,2023,
C001088,Senate,118,DE,2023,2025,
C001088,Senate,119,DE,2025,2027,
R000595,Senate,112,FL,2011,2013,
R000595,Senate,113,FL,2013,2015,
R000595,Senate,114,FL,2015,2017,
R000595,Senate,115,FL,2017,2019,
R000595,Senate,116,FL,2019,2021,
R000595,Senate,117,FL,2021,2023,
R000595,Senate,118,FL,2023,2025,
R000595,Senate,119,FL,2025,2025,
S001217,Senate,116,FL,2019,2021,
S001217,Senate,117,FL,2021,2023,
S001217,Senate,118,FL,2023,2025,
S001217,Senate,119,FL,2025,2027,
M001244,Senate,119,FL,2025,2027,
O000174,Senate,117,GA,2021,2023,
O000174,Senate,118,GA,2023,2025,
O000174,Senate,119,GA,2025,2027,
W000790,Senate,117,GA,2021,2023,
W000790,Senate,118,GA,2023,2025,
W000790,Senate,119,GA,2025,2027,
H001042,House of Representatives,110,HI,2007,2009,2.0
H001042,House of Representatives,111,HI,2009,2011,2.0
H001042,House of Representatives,112,HI,2011,2013,2.0
H001042,Senate,113,HI,2013,2015,
H001042,Senate,114,HI,2015,2017,
H001042,Senate,115,HI,2017,2019,
H001042,Senate,116,HI,2019,2021,
H001042,Senate,117,HI,2021,2023,
H001042,Senate,118,HI,2023,2025,
H001042,Senate,119,HI,2025,2027,
S001194,Senate,112,HI,2012,2013,
S001194,Senate,113,HI,2013,2015,
S001194,Senate,114,HI,2015,2017,
S001194,Senate,115,HI,2017,2019,
S001194,Senate,116,HI,2019,2021,
S001194,Senate,117,HI,2021,2023,
S001194,Senate,118,HI,2023,2025,
S001194,Senate,119,HI,2025,2027,
C000880,House of Representatives,103,ID,1993,1995,2.0
C000880,House of Representatives,104,ID,1995,1997,2.0
C000880,House of Representatives,105,ID,1997,1999,2.0
C000880,Senate,106,ID,1999,2001,
C000880,Senate,107,ID,2001,2003,
C000880,Senate,108,ID,2003,2005,
C000880,Senate,109,ID,2005,2007,
C000880,Senate,110,ID,2007,2009,
C000880,Senate,111,ID,2009,2011,
C000880,Senate,112,ID,2011,2013,
C000880,Senate,113,ID,2013,2015,
C000880,Senate,114,ID,2015,2017,
C000880,Senate,115,ID,2017,2019,
C000880,Senate,116,ID,2019,2021,
C000880,Senate,117,ID,2021,2023,
C000880,Senate,118,ID,2023,2025,
C000880,Senate,119,ID,2025,2027,
R000584,Senate,111,ID,2009,2011,
R000584,Senate,112,ID,2011,2013,
R000584,Senate,113,ID,2013,2015,
R000584,Senate,114,ID,2015,2017,
R000584,Senate,115,ID,2017,2019,
R000584,Senate,116,ID,2019,2021,
R000584,Senate,117,ID,2021,2023,
R000584,Senate,118,ID,2023,2025,
R000584,Senate,119,ID,2025,2027,
D000563,House of Representatives,98,IL,1983,1985,20.0
D000563,House of Representatives,99,IL,1985,1987,20.0
D000563,House of Representatives,100,IL,1987,1989,20.0
D000563,House of Representatives,101,IL,1989,1991,20.0
D000563,House of Representatives,102,IL,1991,1993,20.0
D000563,House of Representatives,103,IL,1993,1995,20.0
D000563,House of Representatives,104,IL,1995,1997,20.0
D000563,Senate,105,IL,1997,1999,
D000563,Senate,106,IL,1999,2001,
D000563,Senate,107,IL,2001,2003,
D000563,Senate,108,IL,2003,2005,
D000563,Senate,109,IL,2005,2007,
D000563,Senate,110,IL,2007,2009,
D000563,Senate,111,IL,2009,2011,
D000563,Senate,112,IL,2011,2013,
D000563,Senate,113,IL,2013,2015,
D000563,Senate,114,IL,2015,2017,
D000563,Senate,115,IL,2017,2019,
D000563,Senate,116,IL,2019,2021,
D000563,Senate,117,IL,2021,2023,
D000563,Senate,118,IL,2023,2025,
D000563,Senate,119,IL,2025,2027,
D000622,House of Representatives,113,IL,2013,2015,8.0
D000622,House of Representatives,114,IL,2015,2017,8.0
D000622,Senate,115,IL,2017,2019,
D000622,Senate,116,IL,2019,2021,
D000622,Senate,117,IL,2021,2023,
D000622,Senate,118,IL,2023,2025,
D000622,Senate,119,IL,2025,2027,
Y000064,House of Representatives,112,IN,2011,2013,9.0
Y000064,House of Representatives,113,IN,2013,2015,9.0
Y000064,House of Representatives,114,IN,2015,2017,9.0
Y000064,Senate,115,IN,2017,2019,
Y000064,Senate,116,IN,2019,2021,
Y000064,Senate,117,IN,2021,2023,
Y000064,Senate,118,IN,2023,2025,
Y000064,Senate,119,IN,2025,2027,
B001299,House of Representatives,115,IN,2017,2019,3.0
B001299,House of Representatives,116,IN,2019,2021,3.0
B001299,House of Representatives,117,IN,2021,2023,3.0
B001299,House of Representatives,118,IN,2023,2025,3.0
B001299,Senate,119,IN,2025,2027,
G000386,House of Representatives,94,IA,1975,1977,3.0
G000386,House of Representatives,95,IA,1977,1979,3.0
G000386,House of Representatives,96,IA,1979,1981,3.0
G000386,Senate,97,IA,1981,1983,
G000386,Senate,98,IA,1983,1985,
G000386,Senate,99,IA,1985,1987,
G000386,Senate,100,IA,1987,1989,
G000386,Senate,101,IA,1989,1991,
G000386,Senate,102,IA,1991,1993,
G000386,Senate,103,IA,1993,1995,
G000386,Senate,104,IA,1995,1997,
G000386,Senate,105,IA,1997,1999,
G000386,Senate,106,IA,1999,2001,
G000386,Senate,107,IA,2001,2003,
G000386,Senate,108,IA,2003,2005,
G000386,Senate,109,IA,2005,2007,
G000386,Senate,110,IA,2007,2009,
G000386,Senate,111,IA,2009,2011,
G000386,Senate,112,IA,2011,2013,
G000386,Senate,113,IA,2013,2015,
G000386,Senate,114,IA,2015,2017,
G000386,Senate,115,IA,2017,2019,
G000386,Senate,116,IA,2019,2021,
G000386,Senate,117,IA,2021,2023,
G000386,Senate,118,IA,2023,2025,
G000386,Senate,119,IA,2025,2027,
E000295,Senate,114,IA,2015,2017,
E000295,Senate,115,IA,2017,2019,
E000295,Senate,116,IA,2019,2021,
E000295,Senate,117,IA,2021,2023,
E000295,Senate,118,IA,2023,2025,
E000295,Senate,119,IA,2025,2027,
M001198,House of Representatives,115,KS,2017,2019,1.0
M001198,House of Representatives,116,KS,2019,2021,1.0
M001198,Senate,117,KS,2021,2023,
M001198,Senate,118,KS,2023,2025,
M001198,Senate,119,KS,2025,2027,
M000934,House of Representatives,105,KS,1997,1999,1.0
M000934,House of Representatives,106,KS,1999,2001,1.0
M000934,House of Representatives,107,KS,2001,2003,1.0
M000934,House of Representatives,108,KS,2003,2005,1.0
M000934,House of Representatives,109,KS,2005,2007,1.0
M000934,House of Representatives,110,KS,2007,2009,1.0
M000934,House of Representatives,111,KS,2009,2011,1.0
M000934,Senate,112,KS,2011,2013,
M000934,Senate,113,KS,2013,2015,
M000934,Senate,114,KS,2015,2017,
M000934,Senate,115,KS,2017,2019,
M000934,Senate,116,KS,2019,2021,
M000934,Senate,117,KS,2021,2023,
M000934,Senate,118,KS,2023,2025,
M000934,Senate,119,KS,2025,2027,
M000355,Senate,99,KY,1985,1987,
M000355,Senate,100,KY,1987,1989,
M000355,Senate,101,KY,1989,1991,
M000355,Senate,102,KY,1991,1993,
M000355,Senate,103,KY,1993,1995,
M000355,Senate,104,KY,1995,1997,
M000355,Senate,105,KY,1997,1999,
M000355,Senate,106,KY,1999,2001,
M000355,Senate,107,KY,2001,2003,
M000355,Senate,108,KY,2003,2005,
M000355,Senate,109,KY,2005,2007,
M000355,Senate,110,KY,2007,2009,
M000355,Senate,111,KY,2009,2011,
M000355,Senate,112,KY,2011,2013,
M000355,Senate,113,KY,2013,2015,
M000355,Senate,114,KY,2015,2017,
M000355,Senate,115,KY,2017,2019,
M000355,Senate,116,KY,2019,2021,
M000355,Senate,117,KY,2021,2023,
M000355,Senate,118,KY,2023,2025,
M000355,Senate,119,KY,2025,2027,
P000603,Senate,112,KY,2011,2013,
P000603,Senate,113,KY,2013,2015,
P000603,Senate,114,KY,2015,2017,
P000603,Senate,115,KY,2017,2019,
P000603,Senate,116,KY,2019,2021,
P000603,Senate,117,KY,2021,2023,
P000603,Senate,118,KY,2023,2025,
P000603,Senate,119,KY,2025,2027,
C001075,House of Representatives,111,LA,2009,2011,6.0
C001075,House of Representatives,112,LA,2011,2013,6.0
C001075,House of Representatives,113,LA,2013,2015,6.0
C001075,Senate,114,LA,2015,2017,
C001075,Senate,115,LA,2017,2019,
C001075,Senate,116,LA,2019,2021,
C001075,Senate,117,LA,2021,2023,
C001075,Senate,118,LA,2023,2025,
C001075,Senate,119,LA,2025,2027,
K000393,Senate,115,LA,2017,2019,
K000393,Senate,116,LA,2019,2021,
K000393,Senate,117,LA,2021,2023,
K000393,Senate,118,LA,2023,2025,
K000393,Senate,119,LA,2025,2027,
K000383,Senate,113,ME,2013,2015,
K000383,Senate,114,ME,2015,2017,
K000383,Senate,115,ME,2017,2019,
K000383,Senate,116,ME,2019,2021,
K000383,Senate,117,ME,2021,2023,
K000383,Senate,118,ME,2023,2025,
K000383,Senate,119,ME,2025,2027,
C001035,Senate,105,ME,1997,1999,
C001035,Senate,106,ME,1999,2001,
C001035,Senate,107,ME,2001,2003,
C001035,Senate,108,ME,2003,2005,
C001035,Senate,109,ME,2005,2007,
C001035,Senate,110,ME,2007,2009,
C001035,Senate,111,ME,2009,2011,
C001035,Senate,112,ME,2011,2013,
C001035,Senate,113,ME,2013,2015,
C001035,Senate,114,ME,2015,2017,
C001035,Senate,115,ME,2017,2019,
C001035,Senate,116,ME,2019,2021,
C001035,Senate,117,ME,2021,2023,
C001035,Senate,118,ME,2023,2025,
C001035,Senate,119,ME,2025,2027,
V000128,House of Representatives,108,MD,2003,2005,8.0
V000128,House of Representatives,109,MD,2005,2007,8.0
V000128,House of Representatives,110,MD,2007,2009,8.0
V000128,House of Representatives,111,MD,2009,2011,8.0
V000128,House of Representatives,112,MD,2011,2013,8.0
V000128,House of Representatives,113,MD,2013,2015,8.0
V000128,House of Representatives,114,MD,2015,2017,8.0
V000128,Senate,115,MD,2017,2019,
V000128,Senate,116,MD,2019,2021,
V000128,Senate,117,MD,2021,2023,
V000128,Senate,118,MD,2023,2025,
V000128,Senate,119,MD,2025,2027,
A000382,Senate,119,MD,2025,2027,
M000133,House of Representatives,95,MA,1977,1979,7.0
M000133,House of Representatives,96,MA,1979,1981,7.0
M000133,House of Representatives,97,MA,1981,1983,7.0
M000133,House of Representatives,98,MA,1983,1985,7.0
M000133,House of Representatives,99,MA,1985,1987,7.0
M000133,House of Representatives,100,MA,1987,1989,7.0
M000133,House of Representatives,101,MA,1989,1991,7.0
M000133,House of Representatives,102,MA,1991,1993,7.0
M000133,House of Representatives,103,MA,1993,1995,7.0
M000133,House of Representatives,104,MA,1995,1997,7.0
M000133,House of Representatives,105,MA,1997,1999,7.0
M000133,House of Representatives,106,MA,1999,2001,7.0
M000133,House of Representatives,107,MA,2001,2003,7.0
