bioguide_id,Full name,Chamber,State,Party,District,birthYear,image,Office address,Phone,Website
H001046,Martin Heinrich,Senate,New Mexico,Democratic,,1971,https://www.congress.gov/img/member/h001046_200.jpg,"709 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5521,https://www.heinrich.senate.gov/
L000570,Ben Ray Luján,Senate,New Mexico,Democratic,,1972,https://www.congress.gov/img/member/l000570_200.jpg,"498 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6621,https://www.lujan.senate.gov
S000148,Charles E. Schumer,Senate,New York,Democratic,,1950,https://www.congress.gov/img/member/s000148_200.jpg,"322 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6542,https://www.schumer.senate.gov/
G000555,Kirsten E. Gillibrand,Senate,New York,Democratic,,1966,https://www.congress.gov/img/member/g000555_200.jpg,"478 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4451,https://www.gillibrand.senate.gov
B001305,Ted Budd,Senate,North Carolina,Republican,,1971,https://www.congress.gov/img/member/b001305_200.jpg,"354 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3154,https://www.budd.senate.gov/
T000476,Thom Tillis,Senate,North Carolina,Republican,,1960,https://www.congress.gov/img/member/t000476_200.jpg,"113 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6342,https://www.tillis.senate.gov
C001096,Kevin Cramer,Senate,North Dakota,Republican,,1961,https://www.congress.gov/img/member/c001096_200.jpg,"313 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2043,https://www.cramer.senate.gov
H001061,John Hoeven,Senate,North Dakota,Republican,,1957,https://www.congress.gov/img/member/h001061_200.jpg,"338 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2551,https://www.hoeven.senate.gov
V000137,J. D. Vance,Senate,Ohio,Republican,,1984,https://www.congress.gov/img/member/v000137_200.jpg,,,
M001242,Bernie Moreno,Senate,Ohio,Republican,,1967,https://www.congress.gov/img/member/67c8694e6159152e59828afb_200.jpg,"284 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2315,https://www.moreno.senate.gov
H001104,Jon Husted,Senate,Ohio,Republican,,1967,https://www.congress.gov/img/member/67f0316b1b05a5a598f7fdf3_200.jpg,"304 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3353,https://www.husted.senate.gov/
L000575,James Lankford,Senate,Oklahoma,Republican,,1968,https://www.congress.gov/img/member/l000575_200.jpg,"731 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5754,https://www.lankford.senate.gov
M001190,Markwayne Mullin,Senate,Oklahoma,Republican,,1977,https://www.congress.gov/img/member/m001190_200.jpg,"330 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4721,https://www.mullin.senate.gov/
W000779,Ron Wyden,Senate,Oregon,Democratic,,1949,https://www.congress.gov/img/member/w000779_200.jpg,"221 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5244,https://www.wyden.senate.gov/
M001176,Jeff Merkley,Senate,Oregon,Democratic,,1956,https://www.congress.gov/img/member/m001176_200.jpg,"531 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3753,https://www.merkley.senate.gov
F000479,John Fetterman,Senate,Pennsylvania,Democratic,,1969,https://www.congress.gov/img/member/f000479_200.jpg,"142 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4254,https://www.fetterman.senate.gov/
M001243,David McCormick,Senate,Pennsylvania,Republican,,1965,https://www.congress.gov/img/member/677d85e0fdb6cf36bbb649aa_200.jpg,"702 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6324,https://mccormick.senate.gov/
R000122,Jack Reed,Senate,Rhode Island,Democratic,,1949,https://www.congress.gov/img/member/r000122_200.jpg,"728 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4642,https://www.reed.senate.gov/
W000802,Sheldon Whitehouse,Senate,Rhode Island,Democratic,,1955,https://www.congress.gov/img/member/w000802_200.jpg,"530 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2921,https://www.whitehouse.senate.gov/
S001184,Tim Scott,Senate,South Carolina,Republican,,1965,https://www.congress.gov/img/member/s001184_200.jpg,"104 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6121,https://www.scott.senate.gov/
G000359,Lindsey Graham,Senate,South Carolina,Republican,,1955,https://www.congress.gov/img/member/g000359_200.jpg,"211 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5972,https://www.lgraham.senate.gov/
T000250,John Thune,Senate,South Dakota,Republican,,1961,https://www.congress.gov/img/member/t000250_200.jpg,"511 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2321,https://www.thune.senate.gov/
R000605,Mike Rounds,Senate,South Dakota,Republican,,1954,https://www.congress.gov/img/member/r000605_200.jpg,"716 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5842,https://www.rounds.senate.gov
B001243,Marsha Blackburn,Senate,Tennessee,Republican,,1952,https://www.congress.gov/img/member/b001243_200.jpg,"357 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3344,https://www.blackburn.senate.gov
H000601,Bill Hagerty,Senate,Tennessee,Republican,,1959,https://www.congress.gov/img/member/h000601_200.jpg,"251 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4944,https://www.hagerty.senate.gov
C001056,John Cornyn,Senate,Texas,Republican,,1952,https://www.congress.gov/img/member/c001056_200.jpg,"517 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2934,https://www.cornyn.senate.gov/
C001098,Ted Cruz,Senate,Texas,Republican,,1970,https://www.congress.gov/img/member/c001098_200.jpg,"167 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5922,https://www.cruz.senate.gov
C001114,John R. Curtis,Senate,Utah,Republican,,1960,https://www.congress.gov/img/member/1b9d1007d6895a37da28a67cd8149803_200.jpg,"502 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5251,https://www.curtis.senate.gov/
L000577,Mike Lee,Senate,Utah,Republican,,1971,https://www.congress.gov/img/member/l000577_200.jpg,"363 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5444,https://www.lee.senate.gov/
W000800,Peter Welch,Senate,Vermont,Democratic,,1947,https://www.congress.gov/img/member/fd3cb364b8bf93c25834cff750637802_200.jpg,"115 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4242,https://www.welch.senate.gov/
S000033,Bernard Sanders,Senate,Vermont,Independent,,1941,https://www.congress.gov/img/member/s000033_200.jpg,"332 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5141,https://www.sanders.senate.gov/
W000805,Mark R. Warner,Senate,Virginia,Democratic,,1954,https://www.congress.gov/img/member/w000805_200.jpg,"703 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2023,https://www.warner.senate.gov
K000384,Tim Kaine,Senate,Virginia,Democratic,,1958,https://www.congress.gov/img/member/k000384_200.jpg,"231 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4024,https://www.kaine.senate.gov/
C000127,Maria Cantwell,Senate,Washington,Democratic,,1958,https://www.congress.gov/img/member/c000127_200.jpg,"511 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3441,https://www.cantwell.senate.gov
M001111,Patty Murray,Senate,Washington,Democratic,,1950,https://www.congress.gov/img/member/1b52ad6d215684d847d1c2bf28b9b262_200.jpg,"154 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2621,https://www.murray.senate.gov/
C001047,Shelley Moore Capito,Senate,West Virginia,Republican,,1953,https://www.congress.gov/img/member/c001047_200.jpg,"170 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6472,https://www.capito.senate.gov
J000312,James C. Justice,Senate,West Virginia,Republican,,1951,https://www.congress.gov/img/member/67c86b5e6159152e59828b1a_200.jpg,"G12 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3954,https://www.justice.senate.gov/
B001230,Tammy Baldwin,Senate,Wisconsin,Democratic,,1962,https://www.congress.gov/img/member/b001230_200.jpg,"141 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5653,https://www.baldwin.senate.gov/
J000293,Ron Johnson,Senate,Wisconsin,Republican,,1955,https://www.congress.gov/img/member/j000293_200.jpg,"328 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5323,https://www.ronjohnson.senate.gov/
L000571,Cynthia M. Lummis,Senate,Wyoming,Republican,,1954,https://www.congress.gov/img/member/l000571_200.jpg,"127A Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3424,https://www.lummis.senate.gov
B001261,John Barrasso,Senate,Wyoming,Republican,,1952,https://www.congress.gov/img/member/b001261_200.jpg,"307 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6441,https://www.barrasso.senate.gov
